Masked_User_Id,1_11Score,1_12Score,2_14Score,2_15Score,3_17Score,3_18Score,1_11Grade,1_12Grade,2_14Grade,2_15Grade,3_17Grade,3_18Grade,Term,Repetitions,Dropped
stu2827,10,7,4,11,13,4,2.75,3.6,2.5,3.95,2.85,3.75,201508,0,NO
stu2829,3,5,11,8,6,2,2.4,1.4,2.65,2.65,1.45,2.8,201508,0,NO
stu2832,10,1,9,-1,6,11,1.45,1.7,1.6,2,1.1,2.35,201508,0,NO
stu2835,,,,,,,,,,,,,201508,0,NO
stu2836,18,6,5,3,9,6,2.25,1,0.85,3.05,2.55,3.05,201508,0,NO
stu2837,3,2,7,8,1,4,1.9,0,2,3.2,2.05,3.25,201508,0,YES
stu2838,,,,,,,,,,,,,201508,0,YES
stu2839,,,,,,,,,,,,,201508,0,YES
stu2840,,,,,,,,,,,,,201508,0,NO
stu2843,,,,,,,,,,,,,201508,0,NO
stu2845,0,4,0,1,2,3,3.4,3.55,3.25,3.65,2.2,3.4,201508,0,NO
stu2847,,,,,,,,,,,,,201508,0,YES
stu2849,,,,,,,,,,,,,201508,0,NO
stu2850,,,,,,,,,,,,,201508,0,NO
stu2851,9,1,0,2,10,6,2.6,2.6,2.95,3.05,2.3,2.3,201508,0,NO
stu2853,-3,-1,-1,-2,0,1,4,4,0,2.45,1.35,2.4,201508,0,NO
stu2855,6,5,16,16,14,4,1.65,2.5,3.45,3.8,3.1,3.65,201508,0,NO
stu2856,9,1,5,1,10,1,3.1,3.7,1.65,1.95,3.35,3.6,201508,0,NO
stu2857,15,11,1,2,7,,3.55,3.75,3.25,3.75,3.4,,201508,0,NO
stu2861,,,,,,,,,,,,,201508,0,YES
stu2863,0,3,0,1,1,2,3.05,3.45,2.35,3.05,3.2,3.2,201508,0,NO
stu2865,3,-4,-4,0,4,1,2.4,2.95,2.15,3,2.8,3.05,201508,0,NO
stu2866,13,3,5,9,4,8,2.1,3.6,2.15,2.8,2.15,3.4,201508,0,NO
stu2867,,,,,,,,,,,,,201508,0,NO
stu2868,,,,,,,,,,,,,201508,0,YES
stu2870,5,-2,5,6,0,,1.35,0,1,1.2,0,,201508,0,NO
stu2872,-3,0,1,3,-1,0,0.45,0,1.5,1.55,2,0,201508,0,YES
stu2873,6,12,9,13,9,9,2.7,3.7,3.05,3.7,2.9,3.35,201508,0,NO
stu2877,2,4,8,7,11,6,0,0,3.1,3.5,3.5,3.9,201508,0,NO
stu2880,14,4,2,-1,7,3,2.35,3.3,2.55,3.4,2.7,3.55,201508,0,NO
stu2881,,,,,,,,,,,,,201508,0,NO
stu2882,,,,,,,,,,,,,201508,0,NO
stu2883,,,,,,,,,,,,,201508,0,NO
stu2886,,,,,,,,,,,,,201508,0,NO
stu2890,1,1,3,2,4,6,0,0,2.1,2.7,3.05,3.5,201508,0,YES
stu2891,4,7,2,6,2,3,4,4,3.6,3.95,3.55,3.85,201508,0,NO
stu2892,,,,,,,,,,,,,201508,0,NO
stu2893,,,,,,,,,,,,,201508,0,NO
stu2896,,,,,,,,,,,,,201508,0,NO
stu2897,,0,4,0,-3,0,,3.7,2.7,4,0.25,2.45,201508,0,NO
stu2900,13,9,7,5,12,,3.25,3.7,3.35,3.6,3.65,,201508,0,NO
stu2903,0,0,0,,,0,3,3.7,3.25,,,3.55,201508,0,NO
stu2905,0,1,-1,2,2,0,3.65,2.5,3.75,3.85,3.4,3.25,201508,0,NO
stu2908,0,,,,,,0,,,,,,201508,0,NO
stu2909,8,6,8,7,1,5,2.2,3.15,2.85,3.6,2.6,3.25,201508,0,NO
stu2912,,,,,,,,,,,,,201508,0,NO
stu2916,,,,,,,,,,,,,201508,0,NO
stu2922,,,,,,,,,,,,,201508,0,NO
stu2926,,,,,,,,,,,,,201508,0,NO
stu2927,8,2,12,3,-1,4,3.4,3.55,3.35,3.45,3.2,3.6,201508,0,NO
stu2928,1,1,1,1,6,5,1.55,3.55,3.8,3.8,2.35,3.9,201508,0,NO
stu2930,4,1,8,3,6,1,1.9,3.2,3.15,3.4,2.55,3.45,201508,0,NO
stu2933,8,6,5,3,4,7,2.65,2.8,3.4,2.8,2.35,3.25,201508,0,NO
stu2937,13,7,3,4,7,4,2.4,3.05,2.6,3.4,2.3,2.9,201508,0,NO
stu2938,,,,,,,,,,,,,201508,0,NO
stu2939,,,,,,,,,,,,,201508,0,NO
stu2941,,,,,,,,,,,,,201508,0,YES
stu2944,,,,,,,,,,,,,201508,0,NO
stu2945,7,7,9,5,8,6,2.85,3.8,2.6,3.85,3.45,3.85,201508,0,NO
stu2946,9,12,12,19,8,9,2.45,3.55,3.5,3.75,3.25,3.4,201508,0,NO
stu2947,5,6,2,7,3,4,3.7,3.95,2.35,3.75,3.7,3.95,201508,0,NO
stu2948,,,,,,,,,,,,,201508,0,NO
stu2950,,,,,,,,,,,,,201508,0,NO
stu2951,0,0,-2,0,0,0,2.9,3,1.95,3.25,2.9,3.35,201508,0,YES
stu2952,,,,,,,,,,,,,201508,0,NO
stu2953,,,,,,,,,,,,,201508,0,NO
stu2954,2,5,2,4,3,1,2.6,3.35,3.25,2.9,2.2,3.1,201508,0,YES
stu2955,15,1,6,3,11,,3.5,3.3,3.25,3.55,3.35,,201508,0,NO
stu2956,,,,,,,,,,,,,201508,0,NO
stu2957,,,,,,,,,,,,,201508,0,NO
stu2960,3,4,7,-1,6,2,4,4,2.9,2.95,2.65,3.2,201508,0,NO
stu2962,21,9,1,0,12,3,0.95,2.3,1.7,2.65,2.6,3.15,201508,0,NO
stu2964,-2,3,0,0,1,-1,1.7,2.25,2.55,3.25,2.75,3.6,201508,0,NO
stu2966,,,,,,,,,,,,,201508,0,NO
stu2967,1,5,6,9,4,6,2.1,2.3,2.35,3.1,2.75,3.75,201508,0,NO
stu2968,,,,,,,,,,,,,201508,0,NO
stu2969,3,0,1,2,0,,3.45,2.7,1.85,2.4,1.65,,201508,0,NO
stu2970,,,,,,,,,,,,,201508,0,NO
stu2971,,,,,,,,,,,,,201508,0,NO
stu2972,,1,-2,2,0,1,,3.1,2.4,3.15,1.85,2.3,201508,0,NO
stu2974,5,4,3,8,2,1,2.8,2.9,3.5,3.55,3.1,3.6,201508,0,NO
stu2975,0,2,1,-1,0,3,4,4,1.8,2.75,2.95,3.35,201508,0,NO
stu2976,0,1,1,2,2,2,4,3.95,3.45,2.3,3.25,3.45,201508,0,YES
stu2978,1,0,-2,0,0,0,3.5,3.95,3.55,3.95,3.5,3.85,201508,0,NO
stu2979,,,,,,,,,,,,,201508,0,NO
stu2980,,,,,,,,,,,,,201508,0,NO
stu2981,,,,,,,,,,,,,201508,0,NO
stu2982,4,2,0,0,6,5,3,2.3,1.7,2.4,2.1,2.85,201508,0,NO
stu2983,1,3,2,9,14,7,2.3,2.7,2.35,2.8,1.65,2.5,201508,0,NO
stu2984,,,,,,,,,,,,,201508,0,NO
stu2985,10,9,9,11,7,5,3.15,3.4,2.65,3.55,2.6,3.55,201508,0,NO
stu2986,,,,,,,,,,,,,201508,0,NO
stu2987,-1,0,7,6,10,0,1.75,0,2.7,3.65,3.35,0,201508,0,NO
stu2993,,,,,,,,,,,,,201508,0,YES
stu2994,6,8,10,10,7,2,2.9,4,3.75,3.95,3.15,3.4,201508,0,NO
stu2996,5,7,2,3,5,1,2.8,3.9,3,3.95,3.2,3.65,201508,0,NO
stu2997,3,5,7,7,3,8,2.15,2.8,2.8,3,2.6,3.35,201508,0,NO
stu3008,,,,,,,,,,,,,201508,0,NO
stu3010,-4,0,2,0,0,0,0,3.8,3.05,3.55,3.7,4,201508,0,YES
stu3013,2,5,9,8,2,3,2.2,3.1,2.55,3.05,0,3.3,201508,0,NO
stu3015,-1,3,,5,7,6,1.45,1.9,,2.7,3.05,3.55,201508,0,YES
stu3016,,,,,,,,,,,,,201508,0,NO
stu3017,,,,,,,,,,,,,201508,0,NO
stu3018,1,6,9,6,11,5,1.85,3.3,2.7,3.2,2.25,2.9,201508,0,NO
stu3020,,,,,,,,,,,,,201508,0,NO
stu3021,-1,4,-1,2,-2,7,2.8,3.25,2.55,3.15,2.8,3.45,201508,0,NO
stu3023,6,5,7,6,,1,2.55,2.25,2.15,2.75,,2.2,201508,0,YES
stu3024,3,-2,-4,4,1,1,2.2,2.7,1.65,2.3,2.5,3.35,201508,0,NO
stu3027,,,,,,,,,,,,,201508,0,NO
stu3030,0,-1,7,6,5,6,0,0,2.85,3.4,2.85,3.9,201508,0,NO
stu3031,-5,4,-5,-1,-1,-1,2.3,3,2,2.4,2.45,2.45,201508,0,NO
stu3032,0,6,2,7,2,5,2.6,3.45,2.3,2.95,3,3.25,201508,0,NO
stu3033,4,5,4,0,8,3,2.4,2.75,1.8,2.5,2.75,4,201508,0,YES
stu3036,18,6,10,4,11,2,2.4,2.7,3.05,3.65,2.75,3.65,201508,0,YES
stu3041,1,9,6,17,12,3,1.2,3.35,2.55,3.75,2.9,3.2,201508,0,NO
stu3044,4,4,13,3,2,4,2.2,3.2,2.5,3.3,3.1,3.7,201508,0,YES
stu3045,,,,,,,,,,,,,201508,0,YES
stu3046,0,2,3,3,0,1,3.7,3.5,3.55,3.9,2.55,3.6,201508,0,NO
stu3048,,,,,,,,,,,,,201508,0,YES
stu3049,,,,,,,,,,,,,201508,0,NO
stu3058,,,,,,,,,,,,,201508,0,NO
stu3060,1,6,9,1,3,-1,2.05,2.85,1.9,3,1.6,2.3,201508,0,NO
stu3062,1,1,1,2,3,4,1.55,2.95,2.3,3.3,3.6,3.95,201508,0,NO
stu3064,4,0,2,3,0,0,2.25,2.6,1.3,2.55,2.85,0,201508,0,NO
stu3066,14,7,10,1,9,9,3.1,3.2,2.9,3.1,3.25,3.75,201508,0,NO
stu3070,-3,3,-2,0,0,0,4,4,1.9,3.35,2.6,3.65,201508,0,NO
stu3073,,,,,,,,,,,,,201508,0,NO
stu3074,,,,,,,,,,,,,201508,0,NO
stu3075,,,,,,,,,,,,,201508,0,NO
stu3076,8,7,8,5,7,3,2.6,3.7,3.1,3.95,2.4,3.8,201508,0,NO
stu3078,9,3,2,1,9,2,2.05,3,2.4,2.75,3.15,3.35,201508,0,NO
stu3079,16,,8,8,,,4,,0,1,,,201508,0,YES
stu3081,,,,,,,,,,,,,201508,0,YES
stu3082,,,,,,,,,,,,,201508,0,NO
stu3084,11,8,9,3,-4,-4,2.25,3.25,2.65,3.5,2.1,2.4,201508,0,NO
stu3086,,,,,,,,,,,,,201508,0,NO
stu3088,5,3,11,4,9,3,2.95,3.75,3.05,3.3,2.95,3.7,201508,0,NO
stu3090,,,,,,,,,,,,,201508,0,NO
stu3093,1,4,-1,4,2,5,3.15,3.4,2.45,3.05,3.25,3.5,201508,0,NO
stu3094,0,-5,6,9,4,3,0,0,1.15,1.65,2.3,3,201508,0,YES
stu3095,2,0,8,6,5,3,0,0,1.95,3.1,2.7,3.5,201508,0,NO
dstu144,6,1,4,6,12,0,2.8,3.1,2.8,3.4,3.05,3.05,201508,2,NO
stu3098,,,,,,,,,,,,,201508,0,NO
stu3102,,,,,,,,,,,,,201508,0,NO
dstu145,1,-1,,,,,0,2.35,,,,,201508,2,YES
stu3105,6,0,3,10,4,,2,3.15,2.85,3.5,2.6,,201508,0,NO
stu3106,3,1,6,6,,0,4,3.5,4,3.9,,2.65,201508,0,NO
stu3107,15,-1,6,0,6,-2,1.65,2.5,2.95,2.1,2.75,2.9,201508,0,NO
stu3109,9,3,5,4,8,4,3.3,3.75,3.55,3.95,3.7,3.8,201508,0,NO
stu3110,4,,5,13,1,,2.65,,2.15,3,2.8,,201508,0,NO
stu3111,,,,,,,,,,,,,201508,0,NO
stu3112,5,4,2,0,7,3,2.1,3.3,1.65,1.8,2,3.75,201508,0,NO
stu3115,8,3,6,5,7,3,4,4,2.45,2.8,2.6,3.45,201508,0,NO
dstu146,-1,,,,,,2.35,,,,,,201508,2,YES
stu3118,,1,5,0,3,0,,3.7,3.2,3.85,2.35,3.8,201508,0,NO
stu3120,,,,,,,,,,,,,201508,0,NO
stu3123,-3,4,12,4,2,2,0.5,1.35,2.3,3.45,1.7,1.9,201508,0,NO
stu3125,,,,,,,,,,,,,201508,0,NO
stu3126,0,0,0,,,0,3,3,3.8,,,3.8,201508,0,YES
stu3127,,,,,,,,,,,,,201508,0,NO
dstu147,2,2,3,1,0,4,3,3.4,3.5,3.55,2.7,3.5,201508,2,NO
stu3128,1,5,7,1,12,8,1.65,2.95,1.7,2.25,2.05,2.25,201508,0,NO
stu3131,0,0,0,0,,0,3,3,2.5,1.75,,3.75,201508,0,YES
stu3132,5,0,,0,,0,3.2,3.05,,2.8,,3.85,201508,0,NO
stu3133,-3,-2,-1,3,-4,1,2.45,3.05,1.5,1.95,2.6,0,201508,0,NO
stu3134,1,6,1,-2,3,6,2.45,3.6,1.85,2.65,2.75,3.6,201508,0,NO
stu3136,,,,,,,,,,,,,201508,0,YES
stu3137,8,5,-8,8,10,3,2.25,2.65,2.45,3.2,3.25,3.75,201508,0,NO
stu3145,9,11,10,4,3,3,2.7,3.6,3,3.25,2.3,3.25,201508,0,NO
stu3146,,,,,,,,,,,,,201508,0,NO
stu3147,2,4,0,3,,,2.95,2.8,1.9,3.35,,,201508,0,NO
stu3149,1,1,-2,4,4,1,3.15,3.65,2.3,3.9,3.45,3.75,201508,0,NO
stu3154,,,,,,,,,,,,,201508,0,YES
stu3155,2,-2,-2,3,4,3,2.5,2.8,2.2,3.05,2.35,3.6,201508,0,NO
stu3158,,,,,,,,,,,,,201508,0,YES
stu3159,,,,,,,,,,,,,201508,0,YES
stu3162,,,,,,,,,,,,,201508,0,NO
stu3165,5,2,1,1,,,2.9,2.85,2.35,3.25,,,201508,0,NO
stu3166,,,,,,,,,,,,,201508,0,NO
stu3167,,,,,,,,,,,,,201508,0,NO
stu3168,4,,,,,,2.95,,,,,,201508,0,YES
stu3170,11,10,0,3,1,4,1.6,3.05,1.45,3.25,2.7,3.5,201508,0,NO
stu3172,,,,,,,,,,,,,201508,0,NO
stu3173,4,-2,2,4,9,-4,2.35,2.8,3.05,3.6,3.2,3.6,201508,0,NO
stu3174,7,1,5,3,6,5,3.2,1.85,3.4,3.6,3.9,4,201508,0,NO
stu3176,,,,,,,,,,,,,201508,0,YES
stu3180,-1,0,0,,0,0,2.3,3.6,3.65,,3.4,3.85,201508,0,NO
stu3184,2,2,2,2,,,4,4,2.65,3.8,,,201508,0,NO
stu3185,7,5,7,9,10,-2,3.1,2.3,2.4,2.85,2.45,3.2,201508,0,NO
stu3186,,,,,,,,,,,,,201508,0,NO
stu3190,2,3,7,3,8,3,2.15,2.75,2.9,3.15,3.2,3.2,201508,0,NO
stu3191,,,,,,,,,,,,,201508,0,YES
stu3195,2,8,3,10,-3,5,3.3,3.5,2.4,3.45,2.85,3.75,201508,0,NO
stu3199,,,,,,,,,,,,,201508,0,NO
stu3200,1,4,5,13,6,7,1.75,3.15,3.15,3.6,2.7,3.5,201508,0,NO
stu3201,,,,,,,,,,,,,201508,0,NO
stu3203,,,,,,,,,,,,,201508,0,NO
stu3205,4,7,7,9,7,6,4,4,2.4,2.45,2,3.5,201508,0,NO
dstu150,,,,,,,,,,,,,201508,2,NO
stu3211,4,,3,1,1,9,2.75,,2.7,3.15,2.8,3.45,201508,0,NO
stu3212,0,-1,7,1,3,4,0,0,2.65,2.6,1.75,2.55,201508,0,NO
stu3213,11,3,13,7,0,4,2.35,3.2,3.5,3.95,3.45,3.85,201508,0,NO
stu3214,8,0,6,1,8,0,3.5,0,3.25,3.95,3.3,0,201508,0,NO
stu3215,0,2,-1,-2,7,2,2.95,3.7,1.35,2.75,2.3,1.9,201508,0,NO
stu3218,8,9,8,0,9,6,2.35,3.1,2.85,0,2.45,3.05,201508,0,NO
stu3219,5,2,1,6,3,9,1.3,3.35,2.35,3.15,2.6,2.35,201508,0,NO
stu3220,7,4,-1,0,14,4,3.35,3.8,2.75,3.25,3.7,3.75,201508,0,YES
stu3222,,,,,,,,,,,,,201508,0,NO
stu3223,0,0,0,,,0,4,4,3.25,,,3.6,201508,0,YES
stu3225,1,3,0,0,-8,-8,2.45,2.5,0,1.4,2.4,2.45,201508,0,NO
dstu151,0,2,4,6,1,5,2.6,3,4,4,3.55,4,201508,2,NO
stu3226,5,,,,,,0.8,,,,,,201508,0,YES
stu3227,1,2,5,7,3,3,4,3.5,4,3.95,3.95,3.8,201508,0,NO
stu3228,,,,,,,,,,,,,201508,0,YES
stu3230,,,,,,,,,,,,,201508,0,YES
stu3231,-2,-1,8,2,12,5,2.2,2.2,2.4,2.55,1.85,1.85,201508,0,YES
stu3232,0,0,0,12,5,3,2.75,2.85,2.9,2.5,3.3,3.25,201508,0,NO
stu3234,2,5,12,14,6,5,2.85,3.85,3.75,3.95,3.45,3.95,201508,0,NO
stu3235,4,2,4,3,6,6,3.8,3.8,3.55,3.95,3.9,4,201508,0,NO
stu3236,-1,4,1,7,-2,2,2.6,3.6,2.55,3.35,1.75,3,201508,0,NO
stu3237,5,1,,-4,,,2.35,2.75,,1.6,,,201508,0,NO
stu3241,0,-2,0,2,5,-2,3.05,3.25,2.9,2.65,0.65,2.1,201508,0,NO
stu3242,,,,,,,,,,,,,201508,0,NO
stu3243,,0,,,,,,2.35,,,,,201508,0,NO
dstu154,-1,1,9,4,3,3,2.65,2.6,3.2,3.55,3.7,3.85,201508,2,NO
stu3246,2,6,2,2,1,6,3.1,3.6,3,3.15,3.35,3.95,201508,0,NO
stu3247,,,,,,,,,,,,,201508,0,YES
stu3248,,,,,,,,,,,,,201508,0,NO
stu3249,2,6,7,8,4,2,2,1.55,2.05,2.85,2.3,2.8,201508,0,NO
stu3251,8,-1,10,2,5,6,3.35,3.95,2.95,3.95,2.35,3.5,201508,0,NO
stu3252,,,,,,,,,,,,,201508,0,YES
stu3253,,,,,,,,,,,,,201508,0,NO
stu3255,8,8,11,12,12,4,2.8,3.35,3.6,4,3.85,4,201508,0,NO
stu3257,8,0,5,1,12,0,2.6,3.25,2.95,2.65,3.1,3.15,201508,0,NO
stu3258,2,7,3,10,-2,4,3.05,3.5,2.35,3.35,2.95,3.65,201508,0,NO
stu3259,5,5,10,6,4,7,2.75,3,2.95,3.75,3.35,3.65,201508,0,NO
stu3260,4,1,,,,,0,0,,,,,201508,0,YES
stu3265,0,3,1,-1,8,8,3.7,3.75,2.5,2.75,2.4,2.45,201508,0,NO
stu3266,2,1,0,3,1,1,1.55,1.8,1.5,3.4,3.3,3.85,201508,0,NO
stu3268,,,,,,,,,,,,,201508,0,YES
stu3269,,,,,,,,,,,,,201508,0,YES
stu3270,2,1,,5,,,2.15,2,,2.35,,,201508,0,NO
stu3273,,0,,3,,3,,2.85,,2.7,,3.2,201508,0,NO
stu3274,-1,-1,2,12,9,4,3,3.6,2.6,3.9,3.65,3.85,201508,0,NO
stu3276,3,3,-1,6,5,0,2.85,3.25,2.45,3.65,2.5,3.6,201508,0,YES
stu3279,,0,,0,,1,,2.85,,2.45,,2.4,201508,0,NO
dstu157,-2,4,13,4,,5,0,4,1.9,1.9,,2.35,201508,2,NO
stu3283,6,13,13,11,14,9,2.6,3.55,2.75,3.95,3.6,3.5,201508,0,NO
stu3284,0,6,6,4,6,4,3,3,3.35,3.9,3.55,3.65,201508,0,NO
stu3287,7,6,9,4,-3,3,2.2,3.5,2.75,3.25,2.05,3.2,201508,0,NO
stu3292,,,,,,,,,,,,,201508,0,YES
stu3293,,,0,,,,,,3.3,,,,201508,0,YES
stu3296,7,1,4,1,,3,2.25,3.1,2.2,0,,2.5,201508,0,NO
stu3297,3,3,7,15,-1,7,1.55,2.85,3,3.95,2.25,3.6,201508,0,NO
stu3298,4,3,8,3,10,2,2.6,3.05,3.15,3.45,2.4,3.6,201508,0,NO
stu3301,2,3,5,0,4,1,2.85,3.25,2.65,2.9,3,3.75,201508,0,NO
stu3302,,,,,,,,,,,,,201508,0,NO
stu3303,,,,,,,,,,,,,201508,0,NO
stu3304,,,,,,,,,,,,,201508,0,NO
stu3307,,,,,,,,,,,,,201508,0,YES
stu3309,,,,,,,,,,,,,201508,0,NO
stu3310,5,-1,4,5,-3,3,3.75,3.95,3.6,3.6,3.6,4,201508,0,NO
stu3311,,,,,,,,,,,,,201508,0,YES
stu3312,3,14,9,13,4,5,2.55,3.2,3,3.3,2.55,3.15,201508,0,NO
stu3313,8,5,10,4,12,-12,1.7,2.85,2.45,3,1.7,2.4,201508,0,NO
dstu158,,,,,,,,,,,,,201508,2,YES
stu3317,10,1,4,12,8,2,2.6,3.25,3.1,3.75,3,4,201508,0,YES
stu3320,0,-1,0,4,2,-3,1.3,1.1,3.05,3.25,2.3,2.55,201508,0,NO
stu3321,,,,,,,,,,,,,201508,0,YES
stu3323,,1,0,1,1,3,,3.4,2.1,3.15,2.1,2.7,201508,0,NO
stu3324,5,4,9,7,9,2,2.65,4,3.2,3.65,3.25,4,201508,0,NO
stu3325,1,-1,-1,2,2,5,2.55,2.8,1.6,3.35,2.3,3.2,201508,0,NO
stu3327,0,2,2,2,3,4,3.75,3.7,3.95,3.8,3.8,3.8,201508,0,NO
stu3328,2,4,8,3,4,6,2.15,2.35,2.55,3.3,2.4,3.55,201508,0,NO
stu3329,11,12,12,14,11,5,2.6,2.5,2.15,2.7,2.6,3.55,201508,0,NO
stu3330,,,,,,,,,,,,,201508,0,YES
stu3331,12,-1,-1,1,-3,0,1.65,2.45,0.9,2,1,1.35,201508,0,NO
stu3335,,0,6,0,0,1,,3.45,2.75,3.6,2.55,3.6,201508,0,NO
stu3336,0,1,1,2,0,2,2,2.4,1.3,1.7,2.1,2.45,201508,0,NO
stu3337,,,,,,,,,,,,,201508,0,YES
stu3338,2,1,5,7,7,6,0,0,2.55,3,3.25,3.65,201508,0,NO
stu3340,7,6,4,5,16,2,2.85,3.8,2.85,3.65,2.75,3.1,201508,0,NO
stu3341,-1,1,1,0,-3,1,4,4,1.25,0,2.7,3.25,201508,0,NO
stu3342,,,,,,,,,,,,,201508,0,YES
stu3343,,,,,,,,,,,,,201508,0,NO
stu3345,5,7,6,2,8,1,2.85,3.75,3.3,4,3.35,3.85,201508,0,NO
stu3347,3,3,0,0,6,6,2.65,2.3,2,2.75,3.55,3.95,201508,0,NO
stu3350,,,,,,,,,,,,,201508,0,YES
stu3351,-2,-1,2,-1,0,-2,2.8,2.85,1.15,2,2.2,2.6,201508,0,NO
stu3352,,,,,,0,,,,,,4,201508,0,NO
stu3355,,2,-1,1,4,0,,3.85,2.45,2.9,2.75,3.6,201508,0,YES
stu3357,5,3,6,10,5,3,1.3,1.75,1.55,1.75,1.7,1.85,201508,0,NO
stu3361,,,,,,,,,,,,,201508,0,NO
dstu159,,,,,,,,,,,,,201508,2,YES
stu3362,,,,,,,,,,,,,201508,0,NO
stu3363,-1,0,-1,7,3,2,0,0,2.25,3,2.6,3.4,201508,0,NO
stu3367,,4,-4,2,0,0,,2.95,0.95,2.7,1.6,2.35,201508,0,NO
stu3368,,,,,,,,,,,,,201508,0,NO
stu3369,4,1,8,3,10,9,1.6,1.3,1.8,2.8,1.4,2.5,201508,0,YES
stu3371,-2,3,3,1,3,-2,0,4,1.45,2.35,1.95,3.15,201508,0,NO
stu3373,1,0,,1,,0,2.25,3.5,,2.3,,3.55,201508,0,NO
stu3374,0,4,3,16,6,5,2.65,3.2,1.45,3.85,3,3.5,201508,0,NO
stu3375,0,2,0,9,,,0,0,0,2.7,,,201508,0,YES
stu3379,,,,,,,,,,,,,201508,0,NO
stu3380,,,,,,,,,,,,,201508,0,YES
stu3382,,,,,,,,,,,,,201508,0,NO
stu3383,,,,,,,,,,,,,201508,0,YES
stu3385,9,3,2,6,10,9,2.9,3.55,2.7,3.5,2.6,3.35,201508,0,NO
stu3386,,,,,,,,,,,,,201508,0,YES
stu3388,2,10,1,10,5,3,1.25,3.4,1.25,3.35,2.9,3.7,201508,0,YES
stu3389,2,2,4,1,0,-1,1.45,2.1,3.1,3.55,2.9,3.4,201508,0,NO
stu3390,,,,,,,,,,,,,201508,0,NO
stu3393,,,,,,,,,,,,,201508,0,YES
stu3395,1,4,4,1,6,6,2.05,3.2,1.3,3,2.75,3.9,201508,0,NO
stu3397,12,7,2,13,8,8,2.85,3.65,1.3,2.65,1.7,3,201508,0,NO
stu3398,8,-1,13,-2,9,7,1.3,3.05,1.65,1.3,1.75,2.8,201508,0,NO
stu3406,3,8,4,4,4,3,3.35,3.85,3.35,3.6,3.15,3.75,201508,0,NO
stu3408,3,2,5,-3,9,1,0,0,2.4,2.75,3.45,3.45,201508,0,YES
stu3411,1,4,9,8,-3,2,3.35,3.2,3.1,3.4,2.3,2.75,201508,0,YES
stu3412,-2,,1,1,2,-2,4,,1.6,3.05,2.5,2.85,201508,0,YES
stu3413,0,0,5,2,0,,2.05,3,4,3.9,3.95,,201508,0,YES
dstu160,10,0,3,6,2,0,3,2.2,1.15,1.85,1.4,2.5,201508,2,NO
stu3420,,,,,,,,,,,,,201508,0,NO
stu3422,0,1,1,1,1,8,3.4,2.8,2.2,2.05,3.3,3.8,201508,0,NO
dstu161,-5,0,1,3,6,0,1.2,2.85,2.1,2.95,3.4,3.55,201508,2,NO
stu3427,3,5,0,3,-1,2,1.25,3.05,2.4,3.05,2.7,3.25,201508,0,YES
stu3429,,,,,,,,,,,,,201508,0,NO
stu3430,,,,,,,,,,,,,201508,0,YES
stu3432,2,0,,,,,0.65,0,,,,,201508,0,YES
stu3433,,,,,,,,,,,,,201508,0,NO
stu3434,4,0,0,7,-1,5,2.25,1.1,2,3,2,3.05,201508,0,NO
dstu162,1,0,0,0,0,0,2.4,2.5,2.25,3.2,2.8,3.3,201508,2,NO
stu3437,5,0,0,6,8,0,2.05,0,2.4,2.6,2.35,0,201508,0,NO
stu3438,,,,,,,,,,,,,201508,0,NO
stu3440,,,,,,,,,,,,,201508,0,NO
stu3441,6,7,1,0,5,4,3.1,3.8,2.55,3.1,3.1,3.4,201508,0,NO
stu3442,1,-1,2,5,5,6,0,0,2.2,2.7,2.45,3.55,201508,0,NO
stu3444,10,2,4,3,13,5,3,3.25,1.95,2.9,3.2,3.55,201508,0,YES
stu3445,,,,,,,,,,,,,201508,0,NO
stu3446,5,6,5,6,6,3,1.9,3.3,3.65,3.3,3.75,3.85,201508,0,NO
stu3447,6,5,9,4,0,3,4,3.8,2.75,3,1.7,2.7,201508,0,NO
stu3448,3,2,8,2,6,7,3.25,3.7,3.45,4,2.6,4,201508,0,NO
stu3453,,,,,,,,,,,,,201508,0,NO
stu3454,,,,,,,,,,,,,201508,0,YES
stu3455,,0,7,2,1,2,,3.85,2.8,3.6,2.35,3.4,201508,0,NO
stu3457,,,,,,,,,,,,,201508,0,NO
stu3461,0,1,0,0,0,0,3.5,3.75,2.55,3.85,2.55,3.5,201508,0,NO
stu3462,,,,,,,,,,,,,201508,0,NO
stu3465,-2,1,-2,1,-2,1,2.4,2.9,2.3,3.3,3.25,3.55,201508,0,NO
stu3466,,,,,,,,,,,,,201508,0,NO
stu3468,,,,,,,,,,,,,201508,0,NO
stu3469,3,5,6,1,5,4,1.95,2.9,2.65,2.8,2.1,2.55,201508,0,NO
stu3472,1,3,8,4,5,7,1.8,2,2.4,2.45,2.8,3,201508,0,YES
stu3473,2,-1,2,0,0,0,2.65,3.15,2.4,3.1,2.85,3.75,201508,0,NO
stu3474,,,,,,,,,,,,,201508,0,NO
stu3475,4,9,5,15,6,5,2.55,3.7,3.1,3.5,2.6,3.8,201508,0,NO
stu3476,,,,,,,,,,,,,201508,0,NO
stu3478,,,,,,,,,,,,,201508,0,NO
stu3479,5,13,21,19,18,4,1.4,3.6,3.25,4,3,3.65,201508,0,NO
stu3480,,,,,,,,,,,,,201508,0,YES
stu3481,,,,,,,,,,,,,201508,0,YES
